epoch,train_loss,train_acc,val_loss,val_acc,val_f1_macro,learning_rate
83,0.31226135729349147,0.8723289886413262,0.40937563377182656,0.8327099375608491,0.8299267562122981,1.6266608784824e-05
84,0.3128699344849726,0.8718357535830715,0.408661895408863,0.8325441886739033,0.8292600950663667,1.5566199398027406e-05
85,0.31151273132067675,0.8720718611750686,0.4091955703206179,0.8323361713711809,0.8293663744950408,1.4904706411524564e-05
86,0.3122560008924607,0.8720433527266073,0.4104787518338459,0.8314472684046117,0.8285692020679434,1.4282782639030076e-05
87,0.310893886619144,0.8727299403726009,0.4098329936585775,0.8323709964752197,0.8297488390799354,1.3701041844221677e-05
88,0.31208270544197125,0.8723083365033244,0.4095841417225396,0.8323671236270811,0.8297060100690723,1.3160058135029393e-05
89,0.3108268312194891,0.8728529274115089,0.41008442313205906,0.8321600381920977,0.8290382330455743,1.2660365397060461e-05
90,0.31044299421254656,0.8728863760741831,0.410496217085094,0.8317215457195188,0.8282709765320184,1.22024567667186e-05
91,0.3108581721085554,0.8730155741959288,0.409282501877808,0.8319850287786345,0.8286642558953154,1.1786784144537978e-05
92,0.3113635367120219,0.8723768703421654,0.4115350464495217,0.8314577006712193,0.8285666264774929,1.1413757749211922e-05
93,0.3095003486725322,0.8733472653299744,0.40913710870393893,0.8334510239159189,0.8305032469761586,1.1083745712756605e-05
94,0.3100441145269494,0.8729751883891591,0.4095272407299135,0.8323913958014512,0.8290771962730485,1.0797073717209186e-05
95,0.31009425092161746,0.8729927330686335,0.41107740380415103,0.8321433881433998,0.829073294024842,1.0554024673218923e-05
96,0.3103354988042374,0.8728872865264179,0.41040498745150683,0.8324412921579872,0.8297486220941431,1.0354838440848562e-05
97,0.30906337412477236,0.8733470805904322,0.4085765397403298,0.832876097865221,0.8295900986332695,1.0199711592861441e-05
98,0.3097270697529553,0.8730678408466584,0.4075837698651523,0.8327595954988061,0.8295160642370203,1.0088797220727802e-05
99,0.30984583340193095,0.8730822784161707,0.4121399049351855,0.8312535547628636,0.8284280503544001,1.0022204783542088e-05
100,0.30992891687398766,0.8731429503675092,0.41252551682111693,0.8313641955212849,0.8285929109761324,1e-05
